0.06482758620689653;0.05974153055051421;0.09883672111312766
0.08619402985074626;0.08987987336047037;0.1254925146992311
0.09117610062893082;0.0887417164238516;0.1467418756468434
0.07263725490196077;0.06984411764705882;0.11818868180935742
0.08207608695652173;0.079788127090301;0.12688449593884374
0.06585714285714285;0.07019175824175823;0.09261593406593407
0.08632530120481928;0.0809735674404937;0.12752223038495442
0.07295238095238095;0.07532571428571427;0.09788428571428573
0.07191935483870968;0.06783011634056053;0.11164175039661554
0.09705;0.08960353535353535;0.1379477676767677
0.08554545454545456;0.08406735893416928;0.13153527951933125
0.0832089552238806;0.07846368159203981;0.12259678878335595
0.08375196850393703;0.07333984469826647;0.13119629018704676
0.0857910447761194;0.079848473541384;0.13322372229760288
0.07512820512820513;0.07487840755735493;0.10546417004048583
