3301617.8350901166
2057699.8993208234
1056926.644651561
1060767.9086466893
695577.4678113462
612216.6045785137
920129.3262156658
757881.7636691658
1788613.197544347
1034117.2933902448
1249094.9231944857
1264554.5417857326
2292125.32529976
730836.6799372905
586526.7351305787
