7370960,270799307
4843958,469738589
2571036,8057494024
3020340,9437234234
1828674,7072434018
1482259,1166213292
2619968,777963334
2012848,5717585243
4262814,643443673
2693864,109268245
3141190,0084022237
3316760,0732657984
6584213,1414596895
1975721,5885750134
1738415,554005514
